# format_version: 1
# kind	id	iri	label	aliases	parents	ontology	role	component_family	sequence_family	table1	table2
term	GO:0052835	https://identifiers.org/GO:0052835	inositol-3,4,6-trisphosphate 1-kinase activity	http://purl.obolibrary.org/obo/GO_0052835	GO:0051766	GO	feature_role	-	-	false	false
term	GO:0052836	https://identifiers.org/GO:0052836	inositol 5-diphosphate pentakisphosphate 5-kinase activity	http://purl.obolibrary.org/obo/GO_0052836	GO:0016773|GO:0180030	GO	feature_role	-	-	false	false
term	GO:0052839	https://identifiers.org/GO:0052839	diphosphoinositol tetrakisphosphate kinase activity	http://purl.obolibrary.org/obo/GO_0052839	GO:0016773|GO:0180030	GO	feature_role	-	-	false	false
term	GO:0052840	https://identifiers.org/GO:0052840	inositol diphosphate tetrakisphosphate diphosphatase activity	http://purl.obolibrary.org/obo/GO_0052840	GO:0008486	GO	feature_role	-	-	false	false
term	GO:0052841	https://identifiers.org/GO:0052841	inositol bisdiphosphate tetrakisphosphate diphosphatase activity	http://purl.obolibrary.org/obo/GO_0052841	GO:0008486	GO	feature_role	-	-	false	false
term	GO:0052842	https://identifiers.org/GO:0052842	inositol diphosphate pentakisphosphate diphosphatase activity	http://purl.obolibrary.org/obo/GO_0052842	GO:0008486	GO	feature_role	-	-	false	false
term	GO:0052843	https://identifiers.org/GO:0052843	inositol-1-diphosphate-2,3,4,5,6-pentakisphosphate diphosphatase activity	http://purl.obolibrary.org/obo/GO_0052843	GO:0052842	GO	feature_role	-	-	false	false
term	GO:0052844	https://identifiers.org/GO:0052844	inositol-3-diphosphate-1,2,4,5,6-pentakisphosphate diphosphatase activity	http://purl.obolibrary.org/obo/GO_0052844	GO:0052842	GO	feature_role	-	-	false	false
term	GO:0052845	https://identifiers.org/GO:0052845	inositol-5-diphosphate-1,2,3,4,6-pentakisphosphate diphosphatase activity	http://purl.obolibrary.org/obo/GO_0052845	GO:0052842	GO	feature_role	-	-	false	false
term	GO:0052846	https://identifiers.org/GO:0052846	inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 1-diphosphatase activity	http://purl.obolibrary.org/obo/GO_0052846	GO:0052841	GO	feature_role	-	-	false	false
term	GO:0052847	https://identifiers.org/GO:0052847	inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity	http://purl.obolibrary.org/obo/GO_0052847	GO:0052841	GO	feature_role	-	-	false	false
term	GO:0052848	https://identifiers.org/GO:0052848	inositol-3,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity	http://purl.obolibrary.org/obo/GO_0052848	GO:0052841	GO	feature_role	-	-	false	false
term	GO:0052849	https://identifiers.org/GO:0052849	curcumin reductase (NADP+) activity	http://purl.obolibrary.org/obo/GO_0052849	GO:0016628	GO	feature_role	-	-	false	false
term	GO:0052851	https://identifiers.org/GO:0052851	ferric-chelate reductase (NADPH) activity	http://purl.obolibrary.org/obo/GO_0052851	GO:0000293|GO:0016723	GO	feature_role	-	-	false	false
term	GO:0052855	https://identifiers.org/GO:0052855	ADP-dependent NAD(P)H-hydrate dehydratase activity	http://purl.obolibrary.org/obo/GO_0052855	GO:0016836	GO	feature_role	-	-	false	false
term	GO:0052856	https://identifiers.org/GO:0052856	NAD(P)HX epimerase activity	http://purl.obolibrary.org/obo/GO_0052856	GO:0016854	GO	feature_role	-	-	false	false
term	GO:0052861	https://identifiers.org/GO:0052861	endo-1,3(4)-beta-glucanase activity	http://purl.obolibrary.org/obo/GO_0052861	GO:0052736	GO	feature_role	-	-	false	false
term	GO:0052866	https://identifiers.org/GO:0052866	phosphatidylinositol phosphate phosphatase activity	http://purl.obolibrary.org/obo/GO_0052866	GO:0016791	GO	feature_role	-	-	false	false
term	GO:0052867	https://identifiers.org/GO:0052867	phosphatidylinositol-1,4,5-trisphosphate 5-phosphatase activity	http://purl.obolibrary.org/obo/GO_0052867	GO:0034594|GO:0034595	GO	feature_role	-	-	false	false
term	GO:0052868	https://identifiers.org/GO:0052868	protein-lysine lysyltransferase activity	http://purl.obolibrary.org/obo/GO_0052868	GO:0016755|GO:0140096	GO	feature_role	-	-	false	false
term	GO:0052869	https://identifiers.org/GO:0052869	arachidonate omega-hydroxylase activity	http://purl.obolibrary.org/obo/GO_0052869	GO:0016712	GO	feature_role	-	-	false	false
term	GO:0052871	https://identifiers.org/GO:0052871	alpha-tocopherol omega-hydroxylase activity	http://purl.obolibrary.org/obo/GO_0052871	GO:0016712	GO	feature_role	-	-	false	false
term	GO:0052873	https://identifiers.org/GO:0052873	FMN reductase (NADPH) activity	http://purl.obolibrary.org/obo/GO_0052873	GO:0008752	GO	feature_role	-	-	false	false
term	GO:0052874	https://identifiers.org/GO:0052874	FMN reductase (NADH) activity	http://purl.obolibrary.org/obo/GO_0052874	GO:0008752	GO	feature_role	-	-	false	false
term	GO:0052875	https://identifiers.org/GO:0052875	riboflavin reductase [NAD(P)H] activity	http://purl.obolibrary.org/obo/GO_0052875	GO:0016646	GO	feature_role	-	-	false	false
term	GO:0052876	https://identifiers.org/GO:0052876	methylamine dehydrogenase (amicyanin) activity	http://purl.obolibrary.org/obo/GO_0052876	GO:0052877	GO	feature_role	-	-	false	false
term	GO:0052877	https://identifiers.org/GO:0052877	oxidoreductase activity, acting on the CH-NH2 group of donors, with a copper protein as acceptor	http://purl.obolibrary.org/obo/GO_0052877	GO:0016638	GO	feature_role	-	-	false	false
term	GO:0052878	https://identifiers.org/GO:0052878	linoleate 8R-lipoxygenase activity	http://purl.obolibrary.org/obo/GO_0052878	GO:0016702	GO	feature_role	-	-	false	false
term	GO:0052879	https://identifiers.org/GO:0052879	9,12-octadecadienoate 8-hydroperoxide 8S-isomerase activity	http://purl.obolibrary.org/obo/GO_0052879	GO:0050486	GO	feature_role	-	-	false	false
term	GO:0052880	https://identifiers.org/GO:0052880	oxidoreductase activity, acting on diphenols and related substances as donors, with copper protein as acceptor	http://purl.obolibrary.org/obo/GO_0052880	GO:0016679	GO	feature_role	-	-	false	false
term	GO:0052881	https://identifiers.org/GO:0052881	4-hydroxyphenylacetate 3-monooxygenase activity	http://purl.obolibrary.org/obo/GO_0052881	GO:0016712	GO	feature_role	-	-	false	false
term	GO:0052882	https://identifiers.org/GO:0052882	oxidoreductase activity, acting on phosphorus or arsenic in donors, with a copper protein as acceptor	http://purl.obolibrary.org/obo/GO_0052882	GO:0030613	GO	feature_role	-	-	false	false
term	GO:0052883	https://identifiers.org/GO:0052883	tyrosine ammonia-lyase activity	http://purl.obolibrary.org/obo/GO_0052883	GO:0016841	GO	feature_role	-	-	false	false
term	GO:0052884	https://identifiers.org/GO:0052884	all-trans-retinyl-palmitate hydrolase, 11-cis retinol forming activity	http://purl.obolibrary.org/obo/GO_0052884	GO:0050253	GO	feature_role	-	-	false	false
term	GO:0052885	https://identifiers.org/GO:0052885	all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity	http://purl.obolibrary.org/obo/GO_0052885	GO:0052689	GO	feature_role	-	-	false	false
term	GO:0052890	https://identifiers.org/GO:0052890	oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	http://purl.obolibrary.org/obo/GO_0052890	GO:0016627	GO	feature_role	-	-	false	false
term	GO:0052891	https://identifiers.org/GO:0052891	aliphatic (S)-hydroxynitrile lyase activity	http://purl.obolibrary.org/obo/GO_0052891	GO:0047606	GO	feature_role	-	-	false	false
term	GO:0052892	https://identifiers.org/GO:0052892	aromatic (S)-hydroxynitrile lyase activity	http://purl.obolibrary.org/obo/GO_0052892	GO:0047606	GO	feature_role	-	-	false	false
term	GO:0052897	https://identifiers.org/GO:0052897	N(8)-acetylspermidine oxidase (propane-1,3-diamine-forming) activity	http://purl.obolibrary.org/obo/GO_0052897	GO:0046592	GO	feature_role	-	-	false	false
term	GO:0052900	https://identifiers.org/GO:0052900	polyamine oxidase (propane-1,3-diamine-forming) activity	http://purl.obolibrary.org/obo/GO_0052900	GO:0046592	GO	feature_role	-	-	false	false
term	GO:0052901	https://identifiers.org/GO:0052901	spermine oxidase activity	http://purl.obolibrary.org/obo/GO_0052901	GO:0046592	GO	feature_role	-	-	false	false
term	GO:0052903	https://identifiers.org/GO:0052903	N(1)-acetylpolyamine oxidase activity	http://purl.obolibrary.org/obo/GO_0052903	GO:0046592	GO	feature_role	-	-	false	false
term	GO:0052905	https://identifiers.org/GO:0052905	tRNA (guanosine(9)-N1)-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052905	GO:0016423	GO	feature_role	-	-	false	false
term	GO:0052906	https://identifiers.org/GO:0052906	tRNA (guanine(37)-N1)-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052906	GO:0016423	GO	feature_role	-	-	false	false
term	GO:0052907	https://identifiers.org/GO:0052907	23S rRNA (adenine(1618)-N(6))-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052907	GO:0008988	GO	feature_role	-	-	false	false
term	GO:0052908	https://identifiers.org/GO:0052908	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity	http://purl.obolibrary.org/obo/GO_0052908	GO:0000179	GO	feature_role	-	-	false	false
term	GO:0052909	https://identifiers.org/GO:0052909	18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity	http://purl.obolibrary.org/obo/GO_0052909	GO:0000179	GO	feature_role	-	-	false	false
term	GO:0052910	https://identifiers.org/GO:0052910	23S rRNA (adenine(2085)-N(6))-dimethyltransferase activity	http://purl.obolibrary.org/obo/GO_0052910	GO:0008988	GO	feature_role	-	-	false	false
term	GO:0052911	https://identifiers.org/GO:0052911	23S rRNA (guanine(745)-N(1))-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052911	GO:0008989	GO	feature_role	-	-	false	false
term	GO:0052912	https://identifiers.org/GO:0052912	23S rRNA (guanine(748)-N(1))-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052912	GO:0008989	GO	feature_role	-	-	false	false
term	GO:0052913	https://identifiers.org/GO:0052913	16S rRNA (guanine(966)-N(2))-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052913	GO:0008990	GO	feature_role	-	-	false	false
term	GO:0052914	https://identifiers.org/GO:0052914	16S rRNA (guanine(1207)-N(2))-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052914	GO:0008990	GO	feature_role	-	-	false	false
term	GO:0052915	https://identifiers.org/GO:0052915	23S rRNA (guanine(2445)-N(2))-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052915	GO:0008990	GO	feature_role	-	-	false	false
term	GO:0052916	https://identifiers.org/GO:0052916	23S rRNA (guanine(1835)-N(2))-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052916	GO:0008990	GO	feature_role	-	-	false	false
term	GO:0052917	https://identifiers.org/GO:0052917	dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase activity	http://purl.obolibrary.org/obo/GO_0052917	GO:0000009|GO:0120562	GO	feature_role	-	-	false	false
term	GO:0052918	https://identifiers.org/GO:0052918	dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity	http://purl.obolibrary.org/obo/GO_0052918	GO:0000026|GO:0120562	GO	feature_role	-	-	false	false
term	GO:0052919	https://identifiers.org/GO:0052919	aliphatic (R)-hydroxynitrile lyase activity	http://purl.obolibrary.org/obo/GO_0052919	GO:0016832	GO	feature_role	-	-	false	false
term	GO:0052922	https://identifiers.org/GO:0052922	hexaprenyl diphosphate synthase (geranylgeranyl-diphosphate specific) activity	http://purl.obolibrary.org/obo/GO_0052922	GO:0120531	GO	feature_role	-	-	false	false
term	GO:0052923	https://identifiers.org/GO:0052923	all-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific) activity	http://purl.obolibrary.org/obo/GO_0052923	GO:0120531	GO	feature_role	-	-	false	false
term	GO:0052924	https://identifiers.org/GO:0052924	all-trans-nonaprenyl-diphosphate synthase (geranylgeranyl-diphosphate specific) activity	http://purl.obolibrary.org/obo/GO_0052924	GO:0120531	GO	feature_role	-	-	false	false
term	GO:0052925	https://identifiers.org/GO:0052925	dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity	http://purl.obolibrary.org/obo/GO_0052925	GO:0000033|GO:0120562	GO	feature_role	-	-	false	false
term	GO:0052926	https://identifiers.org/GO:0052926	dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity	http://purl.obolibrary.org/obo/GO_0052926	GO:0000026|GO:0120562	GO	feature_role	-	-	false	false
term	GO:0052927	https://identifiers.org/GO:0052927	CC tRNA cytidylyltransferase activity	http://purl.obolibrary.org/obo/GO_0052927	GO:0070567|GO:0140101	GO	feature_role	-	-	false	false
term	GO:0052929	https://identifiers.org/GO:0052929	ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity	http://purl.obolibrary.org/obo/GO_0052929	GO:0070566|GO:0140101	GO	feature_role	-	-	false	false
term	GO:0052933	https://identifiers.org/GO:0052933	alcohol dehydrogenase (cytochrome c(L)) activity	http://purl.obolibrary.org/obo/GO_0052933	GO:0016898	GO	feature_role	-	-	false	false
term	GO:0052934	https://identifiers.org/GO:0052934	alcohol dehydrogenase (cytochrome c) activity	http://purl.obolibrary.org/obo/GO_0052934	GO:0016898	GO	feature_role	-	-	false	false
term	GO:0055041	https://identifiers.org/GO:0055041	cyclopentanol dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0055041	GO:0016616	GO	feature_role	-	-	false	false
term	GO:0055053	https://identifiers.org/GO:0055053	mannose:proton symporter activity	http://purl.obolibrary.org/obo/GO_0055053	GO:0009679|GO:0015578	GO	feature_role	-	-	false	false
term	GO:0055054	https://identifiers.org/GO:0055054	fructose:proton symporter activity	http://purl.obolibrary.org/obo/GO_0055054	GO:0005353|GO:0009679	GO	feature_role	-	-	false	false
term	GO:0055056	https://identifiers.org/GO:0055056	D-glucose transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0055056	GO:0015149	GO	feature_role	-	-	false	false
term	GO:0055077	https://identifiers.org/GO:0055077	gap junction hemi-channel activity	http://purl.obolibrary.org/obo/GO_0055077	GO:0022829	GO	feature_role	-	-	false	false
term	GO:0055100	https://identifiers.org/GO:0055100	adiponectin binding	http://purl.obolibrary.org/obo/GO_0055100	GO:0005515|GO:0042562	GO	feature_role	-	-	false	false
term	GO:0055102	https://identifiers.org/GO:0055102	lipase inhibitor activity	http://purl.obolibrary.org/obo/GO_0055102	GO:0004857	GO	feature_role	-	-	false	false
term	GO:0055103	https://identifiers.org/GO:0055103	ligase regulator activity	http://purl.obolibrary.org/obo/GO_0055103	GO:0030234	GO	feature_role	-	-	false	false
term	GO:0055104	https://identifiers.org/GO:0055104	ligase inhibitor activity	http://purl.obolibrary.org/obo/GO_0055104	GO:0004857|GO:0055103	GO	feature_role	-	-	false	false
term	GO:0055105	https://identifiers.org/GO:0055105	ubiquitin-protein transferase inhibitor activity	http://purl.obolibrary.org/obo/GO_0055105	GO:0004857|GO:0055106	GO	feature_role	-	-	false	false
term	GO:0055106	https://identifiers.org/GO:0055106	ubiquitin-protein transferase regulator activity	http://purl.obolibrary.org/obo/GO_0055106	GO:0030234	GO	feature_role	-	-	false	false
term	GO:0055131	https://identifiers.org/GO:0055131	C3HC4-type RING finger domain binding	http://purl.obolibrary.org/obo/GO_0055131	GO:0019904	GO	feature_role	-	-	false	false
term	GO:0060001	https://identifiers.org/GO:0060001	minus-end directed microfilament motor activity	http://purl.obolibrary.org/obo/GO_0060001	GO:0000146	GO	feature_role	-	-	false	false
term	GO:0060002	https://identifiers.org/GO:0060002	plus-end directed microfilament motor activity	http://purl.obolibrary.org/obo/GO_0060002	GO:0000146	GO	feature_role	-	-	false	false
term	GO:0060072	https://identifiers.org/GO:0060072	large conductance calcium-activated potassium channel activity	http://purl.obolibrary.org/obo/GO_0060072	GO:0015269	GO	feature_role	-	-	false	false
term	GO:0060089	https://identifiers.org/GO:0060089	molecular transducer activity	http://purl.obolibrary.org/obo/GO_0060089	GO:0003674	GO	feature_role	-	-	false	false
term	GO:0060090	https://identifiers.org/GO:0060090	molecular adaptor activity	http://purl.obolibrary.org/obo/GO_0060090	GO:0003674	GO	feature_role	-	-	false	false
term	GO:0060175	https://identifiers.org/GO:0060175	brain-derived neurotrophic factor receptor activity	http://purl.obolibrary.org/obo/GO_0060175	GO:0004714|GO:0005030	GO	feature_role	-	-	false	false
term	GO:0060182	https://identifiers.org/GO:0060182	apelin receptor activity	http://purl.obolibrary.org/obo/GO_0060182	GO:0008528	GO	feature_role	-	-	false	false
term	GO:0060228	https://identifiers.org/GO:0060228	phosphatidylcholine-sterol O-acyltransferase activator activity	http://purl.obolibrary.org/obo/GO_0060228	GO:0008047	GO	feature_role	-	-	false	false
term	GO:0060229	https://identifiers.org/GO:0060229	lipase activator activity	http://purl.obolibrary.org/obo/GO_0060229	GO:0008047	GO	feature_role	-	-	false	false
term	GO:0060230	https://identifiers.org/GO:0060230	lipoprotein lipase activator activity	http://purl.obolibrary.org/obo/GO_0060230	GO:0060229	GO	feature_role	-	-	false	false
term	GO:0060241	https://identifiers.org/GO:0060241	lysozyme inhibitor activity	http://purl.obolibrary.org/obo/GO_0060241	GO:0004857	GO	feature_role	-	-	false	false
term	GO:0060308	https://identifiers.org/GO:0060308	GTP cyclohydrolase I regulator activity	http://purl.obolibrary.org/obo/GO_0060308	GO:0030234	GO	feature_role	-	-	false	false
term	GO:0060422	https://identifiers.org/GO:0060422	peptidyl-dipeptidase inhibitor activity	http://purl.obolibrary.org/obo/GO_0060422	GO:0030414	GO	feature_role	-	-	false	false
term	GO:0060589	https://identifiers.org/GO:0060589	nucleoside-triphosphatase regulator activity	http://purl.obolibrary.org/obo/GO_0060589	GO:0030234	GO	feature_role	-	-	false	false
term	GO:0060590	https://identifiers.org/GO:0060590	ATPase regulator activity	http://purl.obolibrary.org/obo/GO_0060590	GO:0060589	GO	feature_role	-	-	false	false
term	GO:0060698	https://identifiers.org/GO:0060698	endoribonuclease inhibitor activity	http://purl.obolibrary.org/obo/GO_0060698	GO:0008428	GO	feature_role	-	-	false	false
term	GO:0060703	https://identifiers.org/GO:0060703	deoxyribonuclease inhibitor activity	http://purl.obolibrary.org/obo/GO_0060703	GO:0140721	GO	feature_role	-	-	false	false
term	GO:0060961	https://identifiers.org/GO:0060961	phospholipase D inhibitor activity	http://purl.obolibrary.org/obo/GO_0060961	GO:0004859	GO	feature_role	-	-	false	false
term	GO:0061133	https://identifiers.org/GO:0061133	endopeptidase activator activity	http://purl.obolibrary.org/obo/GO_0061133	GO:0016504|GO:0061135	GO	feature_role	-	-	false	false
term	GO:0061134	https://identifiers.org/GO:0061134	peptidase regulator activity	http://purl.obolibrary.org/obo/GO_0061134	GO:0030234	GO	feature_role	-	-	false	false
term	GO:0061135	https://identifiers.org/GO:0061135	endopeptidase regulator activity	http://purl.obolibrary.org/obo/GO_0061135	GO:0061134	GO	feature_role	-	-	false	false
term	GO:0061459	https://identifiers.org/GO:0061459	L-arginine transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0061459	GO:0015174|GO:0015179	GO	feature_role	-	-	false	false
term	GO:0061463	https://identifiers.org/GO:0061463	O-acetyl-ADP-ribose deacetylase activity	http://purl.obolibrary.org/obo/GO_0061463	GO:0019213|GO:0052689	GO	feature_role	-	-	false	false
term	GO:0061473	https://identifiers.org/GO:0061473	murein tripeptide carboxypeptidase activity	http://purl.obolibrary.org/obo/GO_0061473	GO:0004181	GO	feature_role	-	-	false	false
term	GO:0061486	https://identifiers.org/GO:0061486	high-affinity fructose transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0061486	GO:0005353	GO	feature_role	-	-	false	false
term	GO:0061501	https://identifiers.org/GO:0061501	2',3'-cyclic GMP-AMP synthase activity	http://purl.obolibrary.org/obo/GO_0061501	GO:0140699	GO	feature_role	-	-	false	false
term	GO:0061503	https://identifiers.org/GO:0061503	tRNA threonylcarbamoyladenosine dehydratase activity	http://purl.obolibrary.org/obo/GO_0061503	GO:0016836|GO:0140101	GO	feature_role	-	-	false	false
term	GO:0061507	https://identifiers.org/GO:0061507	2',3'-cyclic GMP-AMP binding	http://purl.obolibrary.org/obo/GO_0061507	GO:0032559|GO:0032561|GO:0043168|GO:0140702	GO	feature_role	-	-	false	false
term	GO:0061513	https://identifiers.org/GO:0061513	glucose 6-phosphate:phosphate antiporter activity	http://purl.obolibrary.org/obo/GO_0061513	GO:0015152|GO:0015526	GO	feature_role	-	-	false	false
term	GO:0061522	https://identifiers.org/GO:0061522	1,4-dihydroxy-2-naphthoyl-CoA thioesterase activity	http://purl.obolibrary.org/obo/GO_0061522	GO:0016289	GO	feature_role	-	-	false	false
term	GO:0061542	https://identifiers.org/GO:0061542	3-demethylubiquinol 3-O-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0061542	GO:0008171|GO:0008757	GO	feature_role	-	-	false	false
term	GO:0061547	https://identifiers.org/GO:0061547	glycogen synthase activity, transferring glucose-1-phosphate	http://purl.obolibrary.org/obo/GO_0061547	GO:0016772	GO	feature_role	-	-	false	false
term	GO:0061575	https://identifiers.org/GO:0061575	cyclin-dependent protein serine/threonine kinase activator activity	http://purl.obolibrary.org/obo/GO_0061575	GO:0016538|GO:0043539	GO	feature_role	-	-	false	false
term	GO:0061578	https://identifiers.org/GO:0061578	K63-linked deubiquitinase activity	http://purl.obolibrary.org/obo/GO_0061578	GO:0101005	GO	feature_role	-	-	false	false
term	GO:0061579	https://identifiers.org/GO:0061579	N-acyl homoserine lactone synthase activity	http://purl.obolibrary.org/obo/GO_0061579	GO:0016410	GO	feature_role	-	-	false	false
term	GO:0061593	https://identifiers.org/GO:0061593	sulfoquinovose isomerase activity	http://purl.obolibrary.org/obo/GO_0061593	GO:0016861	GO	feature_role	-	-	false	false
term	GO:0061594	https://identifiers.org/GO:0061594	6-deoxy-6-sulfofructose kinase activity	http://purl.obolibrary.org/obo/GO_0061594	GO:0016773	GO	feature_role	-	-	false	false
term	GO:0061595	https://identifiers.org/GO:0061595	6-deoxy-6-sulfofructose-1-phosphate aldolase activity	http://purl.obolibrary.org/obo/GO_0061595	GO:0016832	GO	feature_role	-	-	false	false
term	GO:0061596	https://identifiers.org/GO:0061596	3-sulfolactaldehyde reductase activity	http://purl.obolibrary.org/obo/GO_0061596	GO:0016616	GO	feature_role	-	-	false	false
term	GO:0061598	https://identifiers.org/GO:0061598	molybdopterin adenylyltransferase activity	http://purl.obolibrary.org/obo/GO_0061598	GO:0070566	GO	feature_role	-	-	false	false
term	GO:0061599	https://identifiers.org/GO:0061599	molybdopterin molybdotransferase activity	http://purl.obolibrary.org/obo/GO_0061599	GO:0016740	GO	feature_role	-	-	false	false
term	GO:0061602	https://identifiers.org/GO:0061602	molybdenum cofactor cytidylyltransferase activity	http://purl.obolibrary.org/obo/GO_0061602	GO:0070567	GO	feature_role	-	-	false	false
term	GO:0061603	https://identifiers.org/GO:0061603	molybdenum cofactor guanylyltransferase activity	http://purl.obolibrary.org/obo/GO_0061603	GO:0070568	GO	feature_role	-	-	false	false
term	GO:0061604	https://identifiers.org/GO:0061604	molybdopterin-synthase sulfurtransferase activity	http://purl.obolibrary.org/obo/GO_0061604	GO:0016783	GO	feature_role	-	-	false	false
term	GO:0061605	https://identifiers.org/GO:0061605	molybdopterin-synthase adenylyltransferase activity	http://purl.obolibrary.org/obo/GO_0061605	GO:0070566	GO	feature_role	-	-	false	false
term	GO:0061607	https://identifiers.org/GO:0061607	peptide alpha-N-propionyltransferase activity	http://purl.obolibrary.org/obo/GO_0061607	GO:0016747|GO:0140096	GO	feature_role	-	-	false	false
term	GO:0061608	https://identifiers.org/GO:0061608	nuclear import signal receptor activity	http://purl.obolibrary.org/obo/GO_0061608	GO:0140142	GO	feature_role	-	-	false	false
term	GO:0061609	https://identifiers.org/GO:0061609	fructose-1-phosphate aldolase activity	http://purl.obolibrary.org/obo/GO_0061609	GO:0016832	GO	feature_role	-	-	false	false
term	GO:0061627	https://identifiers.org/GO:0061627	S-methylmethionine-homocysteine S-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0061627	GO:0008172	GO	feature_role	-	-	false	false
term	GO:0061628	https://identifiers.org/GO:0061628	histone H3K27me3 reader activity	http://purl.obolibrary.org/obo/GO_0061628	GO:0140006	GO	feature_role	-	-	false	false
term	GO:0061629	https://identifiers.org/GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	http://purl.obolibrary.org/obo/GO_0061629	GO:0140297	GO	feature_role	-	-	false	false
term	GO:0061630	https://identifiers.org/GO:0061630	ubiquitin protein ligase activity	http://purl.obolibrary.org/obo/GO_0061630	GO:0004842|GO:0061659	GO	feature_role	-	-	false	false
term	GO:0061631	https://identifiers.org/GO:0061631	ubiquitin conjugating enzyme activity	http://purl.obolibrary.org/obo/GO_0061631	GO:0004842|GO:0061650	GO	feature_role	-	-	false	false
term	GO:0061632	https://identifiers.org/GO:0061632	RNA lariat debranching enzyme activator activity	http://purl.obolibrary.org/obo/GO_0061632	GO:0170054	GO	feature_role	-	-	false	false
term	GO:0061634	https://identifiers.org/GO:0061634	alpha-D-xyloside xylohydrolase activity	http://purl.obolibrary.org/obo/GO_0061634	GO:0004553	GO	feature_role	-	-	false	false
term	GO:0061649	https://identifiers.org/GO:0061649	ubiquitin-modified histone reader activity	http://purl.obolibrary.org/obo/GO_0061649	GO:0140036|GO:0140566	GO	feature_role	-	-	false	false
term	GO:0061650	https://identifiers.org/GO:0061650	ubiquitin-like protein conjugating enzyme activity	http://purl.obolibrary.org/obo/GO_0061650	GO:0019787	GO	feature_role	-	-	false	false
term	GO:0061651	https://identifiers.org/GO:0061651	Atg12 conjugating enzyme activity	http://purl.obolibrary.org/obo/GO_0061651	GO:0019777|GO:0061650	GO	feature_role	-	-	false	false
term	GO:0061652	https://identifiers.org/GO:0061652	FAT10 conjugating enzyme activity	http://purl.obolibrary.org/obo/GO_0061652	GO:0019775|GO:0061650	GO	feature_role	-	-	false	false
term	GO:0061653	https://identifiers.org/GO:0061653	ISG15 conjugating enzyme activity	http://purl.obolibrary.org/obo/GO_0061653	GO:0042296|GO:0061650	GO	feature_role	-	-	false	false
term	GO:0061654	https://identifiers.org/GO:0061654	NEDD8 conjugating enzyme activity	http://purl.obolibrary.org/obo/GO_0061654	GO:0019788|GO:0061650	GO	feature_role	-	-	false	false
term	GO:0061655	https://identifiers.org/GO:0061655	Pup conjugating enzyme activity	http://purl.obolibrary.org/obo/GO_0061655	GO:0061650|GO:0072496	GO	feature_role	-	-	false	false
term	GO:0061656	https://identifiers.org/GO:0061656	SUMO conjugating enzyme activity	http://purl.obolibrary.org/obo/GO_0061656	GO:0019789|GO:0061650	GO	feature_role	-	-	false	false
term	GO:0061657	https://identifiers.org/GO:0061657	UFM1 conjugating enzyme activity	http://purl.obolibrary.org/obo/GO_0061657	GO:0061650|GO:0071568	GO	feature_role	-	-	false	false
term	GO:0061658	https://identifiers.org/GO:0061658	URM1 conjugating enzyme activity	http://purl.obolibrary.org/obo/GO_0061658	GO:0042294|GO:0061650	GO	feature_role	-	-	false	false
term	GO:0061659	https://identifiers.org/GO:0061659	ubiquitin-like protein ligase activity	http://purl.obolibrary.org/obo/GO_0061659	GO:0019787	GO	feature_role	-	-	false	false
term	GO:0061660	https://identifiers.org/GO:0061660	Atg12 ligase activity	http://purl.obolibrary.org/obo/GO_0061660	GO:0019777|GO:0061659	GO	feature_role	-	-	false	false
term	GO:0061661	https://identifiers.org/GO:0061661	FAT10 ligase activity	http://purl.obolibrary.org/obo/GO_0061661	GO:0019775|GO:0061659	GO	feature_role	-	-	false	false
